,datetime,code,price,quantity,info,value
328,2018-10-08 09:15:00,11Oct201824500CE,248.0,-25,First trade,6200.0
329,2018-10-08 09:15:00,11Oct201824500PE,328.65,-25,First trade,8216.25
330,2018-10-08 15:15:00,11Oct201824500CE,368.75,25,End of Day reached,-9218.75
331,2018-10-08 15:15:00,11Oct201824500PE,156.2,25,End of day reached,-3904.9999999999995
332,2018-10-09 09:15:00,11Oct201824800CE,171.75,-25,First trade,4293.75
333,2018-10-09 09:15:00,11Oct201824800PE,310.25,-25,First trade,7756.25
334,2018-10-09 15:01:00,11Oct201824800CE,83.15,25,stoploss breached,-2078.75
335,2018-10-09 15:01:00,11Oct201824800PE,408.2,25,stoploss breached,-10205.0
336,2018-10-10 09:15:00,11Oct201824600CE,164.0,-25,First trade,4100.0
337,2018-10-10 09:15:00,11Oct201824600PE,212.8,-25,First trade,5320.0
338,2018-10-10 10:47:00,11Oct201824600CE,349.65,25,stoploss breached,-8741.25
339,2018-10-10 10:47:00,11Oct201824600PE,66.5,25,stoploss breached,-1662.5
340,2018-10-15 09:15:00,17Oct201825500CE,153.5,-25,First trade,3837.5
341,2018-10-15 09:15:00,17Oct201825500PE,415.65,-25,First trade,10391.25
342,2018-10-15 15:15:00,17Oct201825500CE,142.65,25,End of Day reached,-3566.25
343,2018-10-15 15:15:00,17Oct201825500PE,291.4,25,End of day reached,-7284.999999999999
344,2018-10-16 09:15:00,17Oct201825500CE,120.8,-25,First trade,3020.0
345,2018-10-16 09:15:00,17Oct201825500PE,285.35,-25,First trade,7133.750000000001
346,2018-10-16 15:15:00,17Oct201825500CE,200.9,25,End of Day reached,-5022.5
347,2018-10-16 15:15:00,17Oct201825500PE,89.4,25,End of day reached,-2235.0
348,2018-10-25 09:15:00,25Oct201824900CE,154.4,-25,First trade,3860.0
349,2018-10-25 09:15:00,25Oct201824900PE,94.5,-25,First trade,2362.5
350,2018-10-25 13:47:00,25Oct201824900CE,28.7,25,stoploss breached,-717.5
351,2018-10-25 13:47:00,25Oct201824900PE,195.95,25,stoploss breached,-4898.75
352,2018-10-26 09:15:00,01Nov201824800CE,255.85,-25,First trade,6396.25
353,2018-10-26 09:15:00,01Nov201824800PE,315.6,-25,First trade,7890.000000000001
354,2018-10-26 15:15:00,01Nov201824800CE,141.2,25,stoploss breached,-3529.9999999999995
355,2018-10-26 15:15:00,01Nov201824800PE,489.45,25,stoploss breached,-12236.25
356,2018-10-29 09:15:00,01Nov201824700CE,158.5,-25,First trade,3962.5
357,2018-10-29 09:15:00,01Nov201824700PE,372.25,-25,First trade,9306.25
358,2018-10-29 15:15:00,01Nov201824700CE,387.1,25,End of Day reached,-9677.5
359,2018-10-29 15:15:00,01Nov201824700PE,126.25,25,End of day reached,-3156.25
360,2018-10-30 09:15:00,01Nov201825000CE,171.2,-25,First trade,4280.0
361,2018-10-30 09:15:00,01Nov201825000PE,251.5,-25,First trade,6287.5
362,2018-10-30 15:15:00,01Nov201825000CE,122.05,25,End of Day reached,-3051.25
363,2018-10-30 15:15:00,01Nov201825000PE,276.5,25,End of day reached,-6912.5
364,2018-10-31 09:15:00,01Nov201824900CE,155.45,-25,First trade,3886.2499999999995
365,2018-10-31 09:15:00,01Nov201824900PE,214.3,-25,First trade,5357.5
366,2018-10-31 09:21:00,01Nov201824900CE,128.25,25,stoploss breached,-3206.25
367,2018-10-31 09:21:00,01Nov201824900PE,290.0,25,stoploss breached,-7250.0
368,2018-11-05 09:15:00,06Nov201825800CE,65.35,-25,First trade,1633.7499999999998
369,2018-11-05 09:15:00,06Nov201825800PE,278.7,-25,First trade,6967.5
370,2018-11-05 15:15:00,06Nov201825800CE,86.05,25,End of Day reached,-2151.25
371,2018-11-05 15:15:00,06Nov201825800PE,140.15,25,End of day reached,-3503.75
372,2018-11-06 09:15:00,06Nov201825800CE,95.75,-25,First trade,2393.75
373,2018-11-06 09:15:00,06Nov201825800PE,72.2,-25,First trade,1805.0
374,2018-11-06 13:46:00,06Nov201825800CE,12.6,25,stoploss breached,-315.0
375,2018-11-06 13:46:00,06Nov201825800PE,80.6,25,stoploss breached,-2014.9999999999998
376,2018-11-09 09:16:00,15Nov201825800CE,141.0,-25,First trade,3525.0
377,2018-11-09 09:16:00,15Nov201825800PE,325.0,-25,First trade,8125.0
378,2018-11-09 15:15:00,15Nov201825800CE,198.0,25,End of Day reached,-4950.0
379,2018-11-09 15:15:00,15Nov201825800PE,209.95,25,End of day reached,-5248.75
380,2018-11-12 09:16:00,15Nov201825900CE,151.45,-25,First trade,3786.2499999999995
381,2018-11-12 09:16:00,15Nov201825900PE,235.75,-25,First trade,5893.75
382,2018-11-12 13:13:00,15Nov201825900CE,80.85,25,stoploss breached,-2021.2499999999998
383,2018-11-12 13:13:00,15Nov201825900PE,350.25,25,stoploss breached,-8756.25
384,2018-11-15 09:16:00,15Nov201826000CE,40.15,-25,First trade,1003.75
385,2018-11-15 09:16:00,15Nov201826000PE,132.55,-25,First trade,3313.7500000000005
386,2018-11-15 09:37:00,15Nov201826000CE,34.5,25,stoploss breached,-862.5
387,2018-11-15 09:37:00,15Nov201826000PE,138.6,25,stoploss breached,-3465.0
388,2018-11-20 09:15:00,22Nov201826300CE,140.0,-25,First trade,3500.0
389,2018-11-20 09:15:00,22Nov201826300PE,246.25,-25,First trade,6156.25
390,2018-11-20 15:15:00,22Nov201826300CE,83.45,25,End of Day reached,-2086.25
391,2018-11-20 15:15:00,22Nov201826300PE,234.75,25,End of day reached,-5868.75
392,2018-11-21 09:15:00,22Nov201826200CE,102.0,-25,First trade,2550.0
393,2018-11-21 09:15:00,22Nov201826200PE,176.45,-25,First trade,4411.25
394,2018-11-21 15:15:00,22Nov201826200CE,158.1,25,End of Day reached,-3952.5
395,2018-11-21 15:15:00,22Nov201826200PE,52.5,25,End of day reached,-1312.5
396,2018-11-22 09:15:00,22Nov201826300CE,74.3,-25,First trade,1857.5
397,2018-11-22 09:15:00,22Nov201826300PE,74.05,-25,First trade,1851.25
398,2018-11-22 13:05:00,22Nov201826300CE,13.9,25,stoploss breached,-347.5
399,2018-11-22 13:05:00,22Nov201826300PE,125.0,25,stoploss breached,-3125.0
400,2018-11-26 09:16:00,29Nov201826100CE,179.0,-25,First trade,4475.0
401,2018-11-26 09:16:00,29Nov201826100PE,181.9,-25,First trade,4547.5
402,2018-11-26 15:11:00,29Nov201826100CE,328.9,25,stoploss breached,-8222.5
403,2018-11-26 15:11:00,29Nov201826100PE,71.7,25,stoploss breached,-1792.5
404,2018-11-27 09:16:00,29Nov201826300CE,161.05,-25,First trade,4026.2500000000005
405,2018-11-27 09:16:00,29Nov201826300PE,129.7,-25,First trade,3242.4999999999995
406,2018-11-27 10:43:00,29Nov201826300CE,223.05,25,stoploss breached,-5576.25
407,2018-11-27 10:43:00,29Nov201826300PE,100.0,25,stoploss breached,-2500.0
408,2018-11-28 09:16:00,29Nov201826500CE,95.95,-25,First trade,2398.75
409,2018-11-28 09:16:00,29Nov201826500PE,138.5,-25,First trade,3462.5
410,2018-11-28 15:15:00,29Nov201826500CE,60.1,25,End of Day reached,-1502.5
411,2018-11-28 15:15:00,29Nov201826500PE,122.55,25,End of day reached,-3063.75
412,2018-12-04 09:15:00,06Dec201826900CE,162.6,-25,First trade,4065.0
413,2018-12-04 09:15:00,06Dec201826900PE,215.2,-25,First trade,5380.0
414,2018-12-04 15:15:00,06Dec201826900CE,92.5,25,End of Day reached,-2312.5
415,2018-12-04 15:15:00,06Dec201826900PE,247.2,25,End of day reached,-6180.0
416,2018-12-07 09:15:00,13Dec201826400CE,280.0,-25,First trade,7000.0
417,2018-12-07 09:15:00,13Dec201826400PE,342.65,-25,First trade,8566.25
418,2018-12-07 15:15:00,13Dec201826400CE,421.0,25,End of Day reached,-10525.0
419,2018-12-07 15:15:00,13Dec201826400PE,218.25,25,End of day reached,-5456.25
420,2018-12-14 09:15:00,20Dec201826900CE,148.0,-25,First trade,3700.0
421,2018-12-14 09:15:00,20Dec201826900PE,287.8,-25,First trade,7195.0
422,2018-12-14 15:15:00,20Dec201826900CE,176.35,25,End of Day reached,-4408.75
423,2018-12-14 15:15:00,20Dec201826900PE,240.4,25,End of day reached,-6010.0
424,2018-12-18 09:15:00,20Dec201827000CE,108.3,-25,First trade,2707.5
425,2018-12-18 09:15:00,20Dec201827000PE,197.5,-25,First trade,4937.5
426,2018-12-18 15:15:00,20Dec201827000CE,268.15,25,End of Day reached,-6703.749999999999
427,2018-12-18 15:15:00,20Dec201827000PE,60.6,25,End of day reached,-1515.0
428,2018-12-21 09:16:00,27Dec201827300CE,224.1,-25,First trade,5602.5
429,2018-12-21 09:16:00,27Dec201827300PE,188.35,-25,First trade,4708.75
430,2018-12-21 12:11:00,27Dec201827300CE,111.8,25,stoploss breached,-2795.0
431,2018-12-21 12:11:00,27Dec201827300PE,342.7,25,stoploss breached,-8567.5
432,2018-12-24 09:16:00,27Dec201826900CE,183.9,-25,First trade,4597.5
433,2018-12-24 09:16:00,27Dec201826900PE,154.85,-25,First trade,3871.25
434,2018-12-24 15:15:00,27Dec201826900CE,86.95,25,End of Day reached,-2173.75
435,2018-12-24 15:15:00,27Dec201826900PE,185.7,25,End of day reached,-4642.5
436,2018-12-28 09:15:00,03Jan201927100CE,202.05,-25,First trade,5051.25
437,2018-12-28 09:15:00,03Jan201927100PE,203.05,-25,First trade,5076.25
438,2018-12-28 15:15:00,03Jan201927100CE,224.05,25,End of Day reached,-5601.25
439,2018-12-28 15:15:00,03Jan201927100PE,151.85,25,End of day reached,-3796.25
440,2019-01-01 09:15:00,03Jan201927300CE,125.3,-25,First trade,3132.5
441,2019-01-01 09:15:00,03Jan201927300PE,198.5,-25,First trade,4962.5
442,2019-01-01 15:15:00,03Jan201927300CE,188.05,25,End of Day reached,-4701.25
443,2019-01-01 15:15:00,03Jan201927300PE,89.3,25,End of day reached,-2232.5
444,2019-01-02 09:15:00,03Jan201927300CE,100.0,-25,First trade,2500.0
445,2019-01-02 09:15:00,03Jan201927300PE,136.55,-25,First trade,3413.7500000000005
446,2019-01-02 09:21:00,03Jan201927300CE,157.4,25,stoploss breached,-3935.0
447,2019-01-02 09:21:00,03Jan201927300PE,107.7,25,stoploss breached,-2692.5
448,2019-01-03 09:15:00,03Jan201927200CE,62.5,-25,First trade,1562.5
449,2019-01-03 09:15:00,03Jan201927200PE,110.35,-25,First trade,2758.75
450,2019-01-03 09:22:00,03Jan201927200CE,41.15,25,stoploss breached,-1028.75
451,2019-01-03 09:22:00,03Jan201927200PE,149.15,25,stoploss breached,-3728.75
452,2019-01-04 09:16:00,10Jan201927000CE,264.5,-25,First trade,6612.5
453,2019-01-04 09:16:00,10Jan201927000PE,194.45,-25,First trade,4861.25
454,2019-01-04 15:15:00,10Jan201927000CE,341.6,25,End of Day reached,-8540.0
455,2019-01-04 15:15:00,10Jan201927000PE,103.95,25,End of day reached,-2598.75
456,2019-01-08 09:16:00,10Jan201927400CE,88.0,-25,First trade,2200.0
457,2019-01-08 09:16:00,10Jan201927400PE,240.65,-25,First trade,6016.25
458,2019-01-08 15:15:00,10Jan201927400CE,188.2,25,End of Day reached,-4705.0
459,2019-01-08 15:15:00,10Jan201927400PE,96.65,25,End of day reached,-2416.25
460,2019-01-10 09:16:00,10Jan201927800CE,18.1,-25,First trade,452.50000000000006
461,2019-01-10 09:16:00,10Jan201927800PE,199.3,-25,First trade,4982.5
462,2019-01-10 11:01:00,10Jan201927800CE,6.75,25,stoploss breached,-168.75
463,2019-01-10 11:01:00,10Jan201927800PE,215.2,25,stoploss breached,-5380.0
464,2019-01-18 09:16:00,24Jan201927600CE,192.0,-25,First trade,4800.0
465,2019-01-18 09:16:00,24Jan201927600PE,179.95,-25,First trade,4498.75
466,2019-01-18 15:15:00,24Jan201927600CE,145.7,25,End of Day reached,-3642.4999999999995
467,2019-01-18 15:15:00,24Jan201927600PE,235.05,25,End of day reached,-5876.25
468,2019-01-21 09:16:00,24Jan201927600CE,105.65,-25,First trade,2641.25
469,2019-01-21 09:16:00,24Jan201927600PE,268.95,-25,First trade,6723.75
470,2019-01-21 15:15:00,24Jan201927600CE,147.15,25,End of Day reached,-3678.75
471,2019-01-21 15:15:00,24Jan201927600PE,196.25,25,End of day reached,-4906.25
472,2019-01-22 09:16:00,24Jan201927600CE,100.4,-25,First trade,2510.0
473,2019-01-22 09:16:00,24Jan201927600PE,232.0,-25,First trade,5800.0
474,2019-01-22 15:15:00,24Jan201927600CE,98.0,25,End of Day reached,-2450.0
475,2019-01-22 15:15:00,24Jan201927600PE,196.4,25,End of day reached,-4910.0
476,2019-01-23 09:16:00,24Jan201927500CE,115.5,-25,First trade,2887.5
477,2019-01-23 09:16:00,24Jan201927500PE,135.0,-25,First trade,3375.0
478,2019-01-23 14:31:00,24Jan201927500CE,73.75,25,stoploss breached,-1843.75
479,2019-01-23 14:31:00,24Jan201927500PE,157.9,25,stoploss breached,-3947.5
480,2019-01-24 09:16:00,24Jan201927300CE,55.0,-25,First trade,1375.0
481,2019-01-24 09:16:00,24Jan201927300PE,90.7,-25,First trade,2267.5
482,2019-01-24 09:32:00,24Jan201927300CE,25.35,25,stoploss breached,-633.75
483,2019-01-24 09:32:00,24Jan201927300PE,122.75,25,stoploss breached,-3068.75
484,2019-01-25 09:15:00,31Jan201927300CE,261.1,-25,First trade,6527.500000000001
485,2019-01-25 09:15:00,31Jan201927300PE,153.6,-25,First trade,3840.0
486,2019-01-25 15:00:00,31Jan201927300CE,128.9,25,stoploss breached,-3222.5
487,2019-01-25 15:00:00,31Jan201927300PE,328.35,25,stoploss breached,-8208.75
488,2019-01-29 09:15:00,31Jan201926700CE,167.6,-25,First trade,4190.0
489,2019-01-29 09:15:00,31Jan201926700PE,220.9,-25,First trade,5522.5
490,2019-01-29 15:15:00,31Jan201926700CE,135.0,25,End of Day reached,-3375.0
491,2019-01-29 15:15:00,31Jan201926700PE,222.7,25,End of day reached,-5567.5
492,2019-02-04 09:16:00,07Feb201927000CE,149.35,-25,First trade,3733.75
493,2019-02-04 09:16:00,07Feb201927000PE,221.05,-25,First trade,5526.25
494,2019-02-04 09:47:00,07Feb201927000CE,128.65,25,stoploss breached,-3216.25
495,2019-02-04 09:47:00,07Feb201927000PE,280.0,25,stoploss breached,-7000.0
496,2019-02-05 09:16:00,07Feb201927300CE,116.55,-25,First trade,2913.75
497,2019-02-05 09:16:00,07Feb201927300PE,217.4,-25,First trade,5435.0
498,2019-02-05 15:15:00,07Feb201927300CE,133.35,25,End of Day reached,-3333.75
499,2019-02-05 15:15:00,07Feb201927300PE,162.0,25,End of day reached,-4050.0
500,2019-02-06 09:16:00,07Feb201927400CE,107.0,-25,First trade,2675.0
501,2019-02-06 09:16:00,07Feb201927400PE,169.55,-25,First trade,4238.75
502,2019-02-06 15:15:00,07Feb201927400CE,108.4,25,End of Day reached,-2710.0
503,2019-02-06 15:15:00,07Feb201927400PE,128.65,25,End of day reached,-3216.25
504,2019-02-07 09:16:00,07Feb201927500CE,57.2,-25,First trade,1430.0
505,2019-02-07 09:16:00,07Feb201927500PE,170.9,-25,First trade,4272.5
506,2019-02-07 12:06:00,07Feb201927500CE,32.75,25,stoploss breached,-818.75
507,2019-02-07 12:06:00,07Feb201927500PE,152.45,25,stoploss breached,-3811.2499999999995
508,2019-02-11 09:16:00,14Feb201927300CE,127.15,-25,First trade,3178.75
509,2019-02-11 09:16:00,14Feb201927300PE,208.65,-25,First trade,5216.25
510,2019-02-11 15:15:00,14Feb201927300CE,116.55,25,End of Day reached,-2913.75
511,2019-02-11 15:15:00,14Feb201927300PE,176.05,25,End of day reached,-4401.25
512,2019-02-12 09:16:00,14Feb201927200CE,172.85,-25,First trade,4321.25
513,2019-02-12 09:16:00,14Feb201927200PE,103.45,-25,First trade,2586.25
514,2019-02-12 15:15:00,14Feb201927200CE,71.35,25,End of Day reached,-1783.7499999999998
515,2019-02-12 15:15:00,14Feb201927200PE,191.35,25,End of day reached,-4783.75
516,2019-02-13 09:16:00,14Feb201927100CE,121.35,-25,First trade,3033.75
517,2019-02-13 09:16:00,14Feb201927100PE,98.2,-25,First trade,2455.0
518,2019-02-13 15:15:00,14Feb201927100CE,29.25,25,stoploss breached,-731.25
519,2019-02-13 15:15:00,14Feb201927100PE,191.5,25,stoploss breached,-4787.5
520,2019-02-14 09:17:00,14Feb201927000CE,32.25,-25,First trade,806.25
521,2019-02-14 09:17:00,14Feb201927000PE,90.0,-25,First trade,2250.0
522,2019-02-14 09:18:00,14Feb201927000CE,23.0,25,stoploss breached,-575.0
523,2019-02-14 09:18:00,14Feb201927000PE,135.0,25,stoploss breached,-3375.0
524,2019-02-15 09:16:00,21Feb201927100CE,126.9,-25,First trade,3172.5
525,2019-02-15 09:16:00,21Feb201927100PE,297.6,-25,First trade,7440.000000000001
526,2019-02-15 11:00:00,21Feb201927100CE,95.55,25,stoploss breached,-2388.75
527,2019-02-15 11:00:00,21Feb201927100PE,376.0,25,stoploss breached,-9400.0
528,2019-02-18 09:16:00,21Feb201926800CE,212.55,-25,First trade,5313.75
529,2019-02-18 09:16:00,21Feb201926800PE,184.4,-25,First trade,4610.0
530,2019-02-18 15:15:00,21Feb201926800CE,147.8,25,End of Day reached,-3695.0000000000005
531,2019-02-18 15:15:00,21Feb201926800PE,214.1,25,End of day reached,-5352.5
532,2019-02-19 09:16:00,21Feb201926700CE,201.55,-25,First trade,5038.75
533,2019-02-19 09:16:00,21Feb201926700PE,160.45,-25,First trade,4011.2499999999995
534,2019-02-19 12:46:00,21Feb201926700CE,334.75,25,stoploss breached,-8368.75
535,2019-02-19 12:46:00,21Feb201926700PE,63.65,25,stoploss breached,-1591.25
536,2019-02-20 09:16:00,21Feb201926800CE,100.0,-25,First trade,2500.0
537,2019-02-20 09:16:00,21Feb201926800PE,138.5,-25,First trade,3462.5
538,2019-02-20 15:15:00,21Feb201926800CE,187.95,25,End of Day reached,-4698.75
539,2019-02-20 15:15:00,21Feb201926800PE,42.2,25,End of day reached,-1055.0
540,2019-02-25 09:16:00,28Feb201927000CE,161.9,-25,First trade,4047.5
541,2019-02-25 09:16:00,28Feb201927000PE,152.25,-25,First trade,3806.25
542,2019-02-25 15:15:00,28Feb201927000CE,252.9,25,End of Day reached,-6322.5
543,2019-02-25 15:15:00,28Feb201927000PE,69.05,25,End of day reached,-1726.25
544,2019-02-27 09:16:00,28Feb201927100CE,174.85,-25,First trade,4371.25
545,2019-02-27 09:16:00,28Feb201927100PE,114.05,-25,First trade,2851.25
546,2019-02-27 11:29:00,28Feb201927100CE,146.9,25,stoploss breached,-3672.5
547,2019-02-27 11:29:00,28Feb201927100PE,175.0,25,stoploss breached,-4375.0
548,2019-02-28 09:16:00,28Feb201926900CE,86.25,-25,First trade,2156.25
549,2019-02-28 09:16:00,28Feb201926900PE,87.1,-25,First trade,2177.5
550,2019-02-28 15:01:00,28Feb201926900CE,2.15,25,stoploss breached,-53.75
551,2019-02-28 15:01:00,28Feb201926900PE,69.0,25,stoploss breached,-1725.0
552,2019-03-05 09:15:00,07Mar201927100CE,111.2,-25,First trade,2780.0
553,2019-03-05 09:15:00,07Mar201927100PE,202.35,-25,First trade,5058.75
554,2019-03-05 12:48:00,07Mar201927100CE,232.85,25,stoploss breached,-5821.25
555,2019-03-05 12:48:00,07Mar201927100PE,85.0,25,stoploss breached,-2125.0
556,2019-03-07 09:15:00,07Mar201927700CE,27.0,-25,First trade,675.0
557,2019-03-07 09:15:00,07Mar201927700PE,134.0,-25,First trade,3350.0
558,2019-03-07 14:39:00,07Mar201927700CE,77.4,25,stoploss breached,-1935.0000000000002
559,2019-03-07 14:39:00,07Mar201927700PE,4.25,25,stoploss breached,-106.25
560,2019-03-08 09:16:00,14Mar201927700CE,172.65,-25,First trade,4316.25
561,2019-03-08 09:16:00,14Mar201927700PE,198.1,-25,First trade,4952.5
562,2019-03-08 15:15:00,14Mar201927700CE,226.7,25,End of Day reached,-5667.5
563,2019-03-08 15:15:00,14Mar201927700PE,126.75,25,End of day reached,-3168.75
564,2019-03-13 09:16:00,14Mar201928500CE,75.0,-25,First trade,1875.0
565,2019-03-13 09:16:00,14Mar201928500PE,172.45,-25,First trade,4311.25
566,2019-03-13 09:48:00,14Mar201928500CE,185.7,25,stoploss breached,-4642.5
567,2019-03-13 09:48:00,14Mar201928500PE,91.1,25,stoploss breached,-2277.5
568,2019-03-15 09:16:00,20Mar201929100CE,223.0,-25,First trade,5575.0
569,2019-03-15 09:16:00,20Mar201929100PE,215.5,-25,First trade,5387.5
570,2019-03-15 09:32:00,20Mar201929100CE,330.9,25,stoploss breached,-8272.5
571,2019-03-15 09:32:00,20Mar201929100PE,155.15,25,stoploss breached,-3878.75
572,2019-03-19 09:16:00,20Mar201929800CE,131.2,-25,First trade,3279.9999999999995
573,2019-03-19 09:16:00,20Mar201929800PE,253.65,-25,First trade,6341.25
574,2019-03-19 09:21:00,20Mar201929800CE,114.05,25,stoploss breached,-2851.25
575,2019-03-19 09:21:00,20Mar201929800PE,320.0,25,stoploss breached,-8000.0
576,2019-03-20 09:16:00,20Mar201929800CE,78.0,-25,First trade,1950.0
577,2019-03-20 09:16:00,20Mar201929800PE,129.6,-25,First trade,3240.0
578,2019-03-20 15:15:00,20Mar201929800CE,11.4,25,End of Day reached,-285.0
579,2019-03-20 15:15:00,20Mar201929800PE,0.45,25,End of day reached,-11.25
580,2019-03-26 09:15:00,28Mar201929400CE,158.85,-25,First trade,3971.25
581,2019-03-26 09:15:00,28Mar201929400PE,155.0,-25,First trade,3875.0
582,2019-03-26 14:30:00,28Mar201929400CE,286.6,25,stoploss breached,-7165.000000000001
583,2019-03-26 14:30:00,28Mar201929400PE,62.0,25,stoploss breached,-1550.0
584,2019-03-28 09:15:00,28Mar201930100CE,55.05,-25,First trade,1376.25
585,2019-03-28 09:15:00,28Mar201930100PE,158.7,-25,First trade,3967.4999999999995
586,2019-03-28 13:15:00,28Mar201930100CE,143.25,25,stoploss breached,-3581.25
587,2019-03-28 13:15:00,28Mar201930100PE,27.8,25,stoploss breached,-695.0
588,2019-03-29 09:15:00,04Apr201930500CE,310.0,-25,First trade,7750.0
589,2019-03-29 09:15:00,04Apr201930500PE,353.9,-25,First trade,8847.5
590,2019-03-29 15:15:00,04Apr201930500CE,288.8,25,End of Day reached,-7220.0
591,2019-03-29 15:15:00,04Apr201930500PE,358.0,25,End of day reached,-8950.0
592,2019-04-02 09:15:00,04Apr201930500CE,180.5,-25,First trade,4512.5
593,2019-04-02 09:15:00,04Apr201930500PE,323.4,-25,First trade,8084.999999999999
594,2019-04-02 15:15:00,04Apr201930500CE,182.55,25,End of Day reached,-4563.75
595,2019-04-02 15:15:00,04Apr201930500PE,239.0,25,End of day reached,-5975.0
596,2019-04-03 09:15:00,04Apr201930500CE,226.0,-25,First trade,5650.0
597,2019-04-03 09:15:00,04Apr201930500PE,159.0,-25,First trade,3975.0
598,2019-04-03 15:14:00,04Apr201930500CE,41.0,25,stoploss breached,-1025.0
599,2019-04-03 15:14:00,04Apr201930500PE,347.05,25,stoploss breached,-8676.25
600,2019-04-04 09:15:00,04Apr201930200CE,78.8,-25,First trade,1970.0
601,2019-04-04 09:15:00,04Apr201930200PE,163.85,-25,First trade,4096.25
602,2019-04-04 11:53:00,04Apr201930200CE,40.75,25,stoploss breached,-1018.75
603,2019-04-04 11:53:00,04Apr201930200PE,211.5,25,stoploss breached,-5287.5
604,2019-04-05 09:16:00,11Apr201930100CE,240.0,-25,First trade,6000.0
605,2019-04-05 09:16:00,11Apr201930100PE,234.6,-25,First trade,5865.0
606,2019-04-05 15:15:00,11Apr201930100CE,239.2,25,End of Day reached,-5980.0
607,2019-04-05 15:15:00,11Apr201930100PE,193.15,25,End of day reached,-4828.75
608,2019-04-09 09:16:00,11Apr201930000CE,115.0,-25,First trade,2875.0
609,2019-04-09 09:16:00,11Apr201930000PE,300.0,-25,First trade,7500.0
610,2019-04-09 15:15:00,11Apr201930000CE,282.75,25,End of Day reached,-7068.75
611,2019-04-09 15:15:00,11Apr201930000PE,89.0,25,End of day reached,-2225.0
612,2019-04-10 09:16:00,11Apr201930000CE,237.7,-25,First trade,5942.5
613,2019-04-10 09:16:00,11Apr201930000PE,122.75,-25,First trade,3068.75
614,2019-04-10 15:15:00,11Apr201930000CE,62.0,25,End of Day reached,-1550.0
615,2019-04-10 15:15:00,11Apr201930000PE,215.2,25,End of day reached,-5380.0
616,2019-04-11 09:16:00,11Apr201929900CE,43.6,-25,First trade,1090.0
617,2019-04-11 09:16:00,11Apr201929900PE,165.05,-25,First trade,4126.25
618,2019-04-11 10:01:00,11Apr201929900CE,30.0,25,stoploss breached,-750.0
619,2019-04-11 10:01:00,11Apr201929900PE,187.4,25,stoploss breached,-4685.0
620,2019-04-12 09:16:00,18Apr201929800CE,257.9,-25,First trade,6447.499999999999
621,2019-04-12 09:16:00,18Apr201929800PE,221.0,-25,First trade,5525.0
622,2019-04-12 15:15:00,18Apr201929800CE,317.75,25,End of Day reached,-7943.75
623,2019-04-12 15:15:00,18Apr201929800PE,114.55,25,End of day reached,-2863.75
624,2019-04-15 09:16:00,18Apr201930000CE,194.95,-25,First trade,4873.75
625,2019-04-15 09:16:00,18Apr201930000PE,182.4,-25,First trade,4560.0
626,2019-04-15 15:15:00,18Apr201930000CE,234.75,25,End of Day reached,-5868.75
627,2019-04-15 15:15:00,18Apr201930000PE,108.0,25,End of day reached,-2700.0
628,2019-04-22 09:16:00,25Apr201930300CE,102.55,-25,First trade,2563.75
629,2019-04-22 09:16:00,25Apr201930300PE,355.95,-25,First trade,8898.75
630,2019-04-22 09:21:00,25Apr201930300CE,93.8,25,stoploss breached,-2345.0
631,2019-04-22 09:21:00,25Apr201930300PE,413.0,25,stoploss breached,-10325.0
632,2019-04-23 09:16:00,25Apr201929800CE,161.8,-25,First trade,4045.0000000000005
633,2019-04-23 09:16:00,25Apr201929800PE,221.15,-25,First trade,5528.75
634,2019-04-23 14:46:00,25Apr201929800CE,72.3,25,stoploss breached,-1807.5
635,2019-04-23 14:46:00,25Apr201929800PE,315.1,25,stoploss breached,-7877.500000000001
636,2019-04-24 09:16:00,25Apr201929600CE,140.0,-25,First trade,3500.0
637,2019-04-24 09:16:00,25Apr201929600PE,147.5,-25,First trade,3687.5
638,2019-04-24 15:04:00,25Apr201929600CE,284.35,25,stoploss breached,-7108.750000000001
639,2019-04-24 15:04:00,25Apr201929600PE,23.5,25,stoploss breached,-587.5
640,2019-04-26 09:16:00,02May201929800CE,160.0,-25,First trade,4000.0
641,2019-04-26 09:16:00,02May201929800PE,246.05,-25,First trade,6151.25
642,2019-04-26 14:21:00,02May201929800CE,298.85,25,stoploss breached,-7471.250000000001
643,2019-04-26 14:21:00,02May201929800PE,107.3,25,stoploss breached,-2682.5
644,2019-04-30 09:15:00,02May201930000CE,84.15,-25,First trade,2103.75
645,2019-04-30 09:15:00,02May201930000PE,237.15,-25,First trade,5928.75
646,2019-04-30 09:29:00,02May201930000CE,95.5,25,stoploss breached,-2387.5
647,2019-04-30 09:29:00,02May201930000PE,263.75,25,stoploss breached,-6593.75
648,2019-05-02 09:15:00,02May201929700CE,99.7,-25,First trade,2492.5
649,2019-05-02 09:15:00,02May201929700PE,89.95,-25,First trade,2248.75
650,2019-05-02 10:06:00,02May201929700CE,176.7,25,stoploss breached,-4417.5
651,2019-05-02 10:06:00,02May201929700PE,36.25,25,stoploss breached,-906.25
652,2019-05-03 09:15:00,09May201929900CE,206.1,-25,First trade,5152.5
653,2019-05-03 09:15:00,09May201929900PE,291.0,-25,First trade,7275.0
654,2019-05-03 15:15:00,09May201929900CE,249.1,25,End of Day reached,-6227.5
655,2019-05-03 15:15:00,09May201929900PE,187.4,25,End of day reached,-4685.0
