,datetime,code,price,quantity,info,value
285,2018-08-02 09:15:00,02Aug201827500PE,84.1,-25,pnl: 0,2102.5
286,2018-08-02 14:09:00,02Aug201827500CE,6.0,25,stoploss breached pnl: 670.0,-150.0
287,2018-08-02 14:09:00,02Aug201827500PE,112.35,25,stoploss breached pnl: 670.0,-2808.75
288,2018-08-03 09:15:00,09Aug201827500CE,173.3,-25,pnl: 0,4332.5
289,2018-08-03 09:15:00,09Aug201827500PE,171.55,-25,pnl: 0,4288.75
290,2018-08-03 15:15:00,09Aug201827500CE,295.65,25,End of Day reached pnl: -367.4999999999991,-7391.249999999999
291,2018-08-03 15:15:00,09Aug201827500PE,63.9,25,End of day reached pnl: -367.4999999999991,-1597.5
292,2018-08-06 09:15:00,09Aug201827800CE,163.05,-25,pnl: 0,4076.2500000000005
293,2018-08-06 09:15:00,09Aug201827800PE,107.85,-25,pnl: 0,2696.25
294,2018-08-06 09:34:00,09Aug201827800CE,226.75,25,stoploss breached pnl: -716.2499999999995,-5668.75
295,2018-08-06 09:34:00,09Aug201827800PE,72.8,25,stoploss breached pnl: -716.2499999999995,-1820.0
296,2018-08-07 09:15:00,09Aug201828000CE,100.0,-25,pnl: 0,2500.0
297,2018-08-07 09:15:00,09Aug201828000PE,158.05,-25,pnl: 0,3951.2500000000005
298,2018-08-07 15:15:00,09Aug201828000CE,73.5,25,End of Day reached pnl: 596.2500000000009,-1837.5
299,2018-08-07 15:15:00,09Aug201828000PE,160.7,25,End of day reached pnl: 596.2500000000009,-4017.4999999999995
300,2018-08-08 09:15:00,09Aug201827900CE,124.6,-25,pnl: 0,3115.0
301,2018-08-08 09:15:00,09Aug201827900PE,89.85,-25,pnl: 0,2246.25
302,2018-08-08 10:39:00,09Aug201827900CE,165.15,25,stoploss breached pnl: -18.75,-4128.75
303,2018-08-08 10:39:00,09Aug201827900PE,50.05,25,stoploss breached pnl: -18.75,-1251.25
304,2018-08-09 09:15:00,09Aug201828200CE,41.7,-25,pnl: 0,1042.5
305,2018-08-09 09:15:00,09Aug201828200PE,79.3,-25,pnl: 0,1982.5
306,2018-08-09 10:37:00,09Aug201828200CE,91.15,25,stoploss breached pnl: 268.75,-2278.75
307,2018-08-09 10:37:00,09Aug201828200PE,19.1,25,stoploss breached pnl: 268.75,-477.50000000000006
308,2018-08-10 09:15:00,16Aug201828300CE,134.05,-25,pnl: 0,3351.2500000000005
309,2018-08-10 09:15:00,16Aug201828300PE,186.9,-25,pnl: 0,4672.5
310,2018-08-10 15:15:00,16Aug201828300CE,87.35,25,End of Day reached pnl: 147.50000000000045,-2183.75
311,2018-08-10 15:15:00,16Aug201828300PE,227.7,25,End of day reached pnl: 147.50000000000045,-5692.5
312,2018-08-13 09:15:00,16Aug201827800CE,225.0,-25,pnl: 0,5625.0
313,2018-08-13 09:15:00,16Aug201827800PE,110.0,-25,pnl: 0,2750.0
314,2018-08-13 15:15:00,16Aug201827800CE,165.85,25,End of Day reached pnl: 1320.0,-4146.25
315,2018-08-13 15:15:00,16Aug201827800PE,116.35,25,End of day reached pnl: 1320.0,-2908.75
316,2018-08-14 09:15:00,16Aug201827900CE,140.75,-25,pnl: 0,3518.75
317,2018-08-14 09:15:00,16Aug201827900PE,103.0,-25,pnl: 0,2575.0
318,2018-08-14 15:15:00,16Aug201827900CE,191.95,25,End of Day reached pnl: 295.0,-4798.75
319,2018-08-14 15:15:00,16Aug201827900PE,40.0,25,End of day reached pnl: 295.0,-1000.0
320,2018-08-16 09:15:00,16Aug201827800CE,95.05,-25,pnl: 0,2376.25
321,2018-08-16 09:15:00,16Aug201827800PE,49.0,-25,pnl: 0,1225.0
322,2018-08-16 09:54:00,16Aug201827800CE,127.3,25,stoploss breached pnl: -31.25,-3182.5
323,2018-08-16 09:54:00,16Aug201827800PE,18.0,25,stoploss breached pnl: -31.25,-450.0
324,2018-08-17 09:15:00,23Aug201828000CE,165.9,-25,pnl: 0,4147.5
325,2018-08-17 09:15:00,23Aug201828000PE,160.0,-25,pnl: 0,4000.0
326,2018-08-17 15:15:00,23Aug201828000CE,243.5,25,End of Day reached pnl: -268.75,-6087.5
327,2018-08-17 15:15:00,23Aug201828000PE,93.15,25,End of day reached pnl: -268.75,-2328.75
328,2018-08-20 09:15:00,23Aug201828200CE,187.2,-25,pnl: 0,4680.0
329,2018-08-20 09:15:00,23Aug201828200PE,93.0,-25,pnl: 0,2325.0
330,2018-08-20 15:15:00,23Aug201828200CE,195.2,25,End of Day reached pnl: 151.25,-4880.0
331,2018-08-20 15:15:00,23Aug201828200PE,78.95,25,End of day reached pnl: 151.25,-1973.75
332,2018-08-21 09:15:00,23Aug201828300CE,120.95,-25,pnl: 0,3023.75
333,2018-08-21 09:15:00,23Aug201828300PE,111.5,-25,pnl: 0,2787.5
334,2018-08-21 15:15:00,23Aug201828300CE,78.45,25,End of Day reached pnl: 1118.75,-1961.25
335,2018-08-21 15:15:00,23Aug201828300PE,109.25,25,End of day reached pnl: 1118.75,-2731.25
336,2018-08-23 09:16:00,23Aug201828300CE,40.25,-25,pnl: 0,1006.25
337,2018-08-23 09:16:00,23Aug201828300PE,85.8,-25,pnl: 0,2145.0
338,2018-08-23 09:22:00,23Aug201828300CE,21.5,25,stoploss breached pnl: -365.0,-537.5
339,2018-08-23 09:22:00,23Aug201828300PE,119.15,25,stoploss breached pnl: -365.0,-2978.75
340,2018-08-24 09:15:00,30Aug201828000CE,200.0,-25,pnl: 0,5000.0
341,2018-08-24 09:15:00,30Aug201828000PE,146.0,-25,pnl: 0,3650.0
342,2018-08-24 15:15:00,30Aug201828000CE,129.05,25,End of Day reached pnl: 48.749999999999545,-3226.2500000000005
343,2018-08-24 15:15:00,30Aug201828000PE,215.0,25,End of day reached pnl: 48.749999999999545,-5375.0
344,2018-08-27 09:15:00,30Aug201828000CE,221.8,-25,pnl: 0,5545.0
345,2018-08-27 09:15:00,30Aug201828000PE,82.7,-25,pnl: 0,2067.5
346,2018-08-27 12:07:00,30Aug201828000CE,291.55,25,stoploss breached pnl: -771.25,-7288.75
347,2018-08-27 12:07:00,30Aug201828000PE,43.8,25,stoploss breached pnl: -771.25,-1095.0
348,2018-08-28 09:15:00,30Aug201828400CE,115.1,-25,pnl: 0,2877.5
349,2018-08-28 09:15:00,30Aug201828400PE,115.0,-25,pnl: 0,2875.0
350,2018-08-28 09:29:00,30Aug201828400CE,75.95,25,stoploss breached pnl: -661.25,-1898.75
351,2018-08-28 09:29:00,30Aug201828400PE,180.6,25,stoploss breached pnl: -661.25,-4515.0
352,2018-08-29 09:15:00,30Aug201828200CE,129.0,-25,pnl: 0,3225.0
353,2018-08-29 09:15:00,30Aug201828200PE,91.25,-25,pnl: 0,2281.25
354,2018-08-29 09:21:00,30Aug201828200CE,180.95,25,stoploss breached pnl: -615.0,-4523.75
355,2018-08-29 09:21:00,30Aug201828200PE,63.9,25,stoploss breached pnl: -615.0,-1597.5
356,2018-08-30 09:15:00,30Aug201828200CE,60.85,-25,pnl: 0,1521.25
357,2018-08-30 09:15:00,30Aug201828200PE,87.55,-25,pnl: 0,2188.75
358,2018-08-30 09:23:00,30Aug201828200CE,25.15,25,stoploss breached pnl: -438.75000000000045,-628.75
359,2018-08-30 09:23:00,30Aug201828200PE,140.8,25,stoploss breached pnl: -438.75000000000045,-3520.0000000000005
360,2018-08-31 09:15:00,06Sep201828000CE,247.8,-25,pnl: 0,6195.0
361,2018-08-31 09:15:00,06Sep201828000PE,121.65,-25,pnl: 0,3041.25
362,2018-08-31 15:15:00,06Sep201828000CE,250.85,25,End of Day reached pnl: 563.75,-6271.25
363,2018-08-31 15:15:00,06Sep201828000PE,96.05,25,End of day reached pnl: 563.75,-2401.25
364,2018-09-03 09:16:00,06Sep201828200CE,122.0,-25,pnl: 0,3050.0
365,2018-09-03 09:16:00,06Sep201828200PE,197.85,-25,pnl: 0,4946.25
366,2018-09-03 15:00:00,06Sep201828200CE,62.9,25,stoploss breached pnl: -181.25,-1572.5
367,2018-09-03 15:00:00,06Sep201828200PE,264.2,25,stoploss breached pnl: -181.25,-6605.0
368,2018-09-04 09:15:00,06Sep201827800CE,203.35,-25,pnl: 0,5083.75
369,2018-09-04 09:15:00,06Sep201827800PE,79.85,-25,pnl: 0,1996.2499999999998
370,2018-09-04 13:34:00,06Sep201827800CE,45.7,25,stoploss breached pnl: 608.75,-1142.5
371,2018-09-04 13:34:00,06Sep201827800PE,213.15,25,stoploss breached pnl: 608.75,-5328.75
372,2018-09-05 09:15:00,06Sep201827400CE,151.45,-25,pnl: 0,3786.2499999999995
373,2018-09-05 09:15:00,06Sep201827400PE,88.35,-25,pnl: 0,2208.75
374,2018-09-05 09:18:00,06Sep201827400CE,209.2,25,stoploss breached pnl: -738.7500000000005,-5230.0
375,2018-09-05 09:18:00,06Sep201827400PE,60.15,25,stoploss breached pnl: -738.7500000000005,-1503.75
376,2018-09-06 09:15:00,12Sep201827500CE,134.3,-25,pnl: 0,3357.5000000000005
377,2018-09-06 09:15:00,12Sep201827500PE,198.4,-25,pnl: 0,4960.0
378,2018-09-06 09:33:00,12Sep201827500CE,122.9,25,stoploss breached pnl: -933.7499999999995,-3072.5
379,2018-09-06 09:33:00,12Sep201827500PE,247.15,25,stoploss breached pnl: -933.7499999999995,-6178.75
380,2018-09-07 09:15:00,12Sep201827400CE,140.35,-25,pnl: 0,3508.75
381,2018-09-07 09:15:00,12Sep201827400PE,199.5,-25,pnl: 0,4987.5
382,2018-09-07 15:15:00,12Sep201827400CE,229.45,25,End of Day reached pnl: 273.75,-5736.25
383,2018-09-07 15:15:00,12Sep201827400PE,99.45,25,End of day reached pnl: 273.75,-2486.25
384,2018-09-10 09:15:00,12Sep201827400CE,147.75,-25,pnl: 0,3693.75
385,2018-09-10 09:15:00,12Sep201827400PE,160.85,-25,pnl: 0,4021.25
386,2018-09-10 12:31:00,12Sep201827400CE,66.6,25,stoploss breached pnl: -24.999999999999773,-1664.9999999999998
387,2018-09-10 12:31:00,12Sep201827400PE,243.0,25,stoploss breached pnl: -24.999999999999773,-6075.0
388,2018-09-11 09:15:00,12Sep201827300CE,109.65,-25,pnl: 0,2741.25
389,2018-09-11 09:15:00,12Sep201827300PE,138.0,-25,pnl: 0,3450.0
390,2018-09-11 14:00:00,12Sep201827300CE,39.35,25,stoploss breached pnl: -126.25,-983.75
391,2018-09-11 14:00:00,12Sep201827300PE,213.35,25,stoploss breached pnl: -126.25,-5333.75
392,2018-09-12 09:15:00,12Sep201826900CE,58.5,-25,pnl: 0,1462.5
393,2018-09-12 09:15:00,12Sep201826900PE,55.4,-25,pnl: 0,1385.0
394,2018-09-12 09:16:00,12Sep201826900CE,42.85,25,stoploss breached pnl: -1572.4999999999995,-1071.25
395,2018-09-12 09:16:00,12Sep201826900PE,133.95,25,stoploss breached pnl: -1572.4999999999995,-3348.7499999999995
396,2018-09-14 09:15:00,19Sep201827100CE,188.05,-25,pnl: 0,4701.25
397,2018-09-14 09:15:00,19Sep201827100PE,148.05,-25,pnl: 0,3701.2500000000005
398,2018-09-14 15:15:00,19Sep201827100CE,198.2,25,End of Day reached pnl: 245.00000000000045,-4955.0
399,2018-09-14 15:15:00,19Sep201827100PE,128.1,25,End of day reached pnl: 245.00000000000045,-3202.5
400,2018-09-17 09:15:00,19Sep201827000CE,105.75,-25,pnl: 0,2643.75
401,2018-09-17 09:15:00,19Sep201827000PE,186.05,-25,pnl: 0,4651.25
402,2018-09-17 10:37:00,19Sep201827000CE,63.8,25,stoploss breached pnl: -953.7499999999991,-1595.0
403,2018-09-17 10:37:00,19Sep201827000PE,266.15,25,stoploss breached pnl: -953.7499999999991,-6653.749999999999
404,2018-09-18 09:15:00,19Sep201826800CE,149.6,-25,pnl: 0,3740.0
405,2018-09-18 09:15:00,19Sep201826800PE,118.85,-25,pnl: 0,2971.25
406,2018-09-18 14:38:00,19Sep201826800CE,43.7,25,stoploss breached pnl: -446.25,-1092.5
407,2018-09-18 14:38:00,19Sep201826800PE,242.6,25,stoploss breached pnl: -446.25,-6065.0
408,2018-09-19 09:15:00,19Sep201826500CE,89.6,-25,pnl: 0,2240.0
409,2018-09-19 09:15:00,19Sep201826500PE,79.95,-25,pnl: 0,1998.75
410,2018-09-19 14:11:00,19Sep201826500CE,10.25,25,stoploss breached pnl: 1183.75,-256.25
411,2018-09-19 14:11:00,19Sep201826500PE,111.95,25,stoploss breached pnl: 1183.75,-2798.75
412,2018-09-21 09:15:00,27Sep201826300CE,335.9,-25,pnl: 0,8397.5
413,2018-09-21 09:15:00,27Sep201826300PE,112.0,-25,pnl: 0,2800.0
414,2018-09-21 13:00:00,27Sep201826300CE,109.75,25,stoploss breached pnl: -223.75,-2743.75
415,2018-09-21 13:00:00,27Sep201826300PE,347.1,25,stoploss breached pnl: -223.75,-8677.5
416,2018-09-24 09:15:00,27Sep201825600CE,200.2,-25,pnl: 0,5005.0
417,2018-09-24 09:15:00,27Sep201825600PE,325.0,-25,pnl: 0,8125.0
418,2018-09-24 09:22:00,27Sep201825600CE,186.75,25,stoploss breached pnl: -1681.25,-4668.75
419,2018-09-24 09:22:00,27Sep201825600PE,405.7,25,stoploss breached pnl: -1681.25,-10142.5
420,2018-09-25 09:15:00,27Sep201824900CE,242.55,-25,pnl: 0,6063.75
421,2018-09-25 09:15:00,27Sep201824900PE,249.1,-25,pnl: 0,6227.5
422,2018-09-25 10:29:00,27Sep201824900CE,359.25,25,stoploss breached pnl: -1266.25,-8981.25
423,2018-09-25 10:29:00,27Sep201824900PE,183.05,25,stoploss breached pnl: -1266.25,-4576.25
424,2018-09-26 09:15:00,27Sep201825500CE,171.25,-25,pnl: 0,4281.25
425,2018-09-26 09:15:00,27Sep201825500PE,199.35,-25,pnl: 0,4983.75
426,2018-09-26 09:19:00,27Sep201825500CE,162.9,25,stoploss breached pnl: -981.25,-4072.5
427,2018-09-26 09:19:00,27Sep201825500PE,246.95,25,stoploss breached pnl: -981.25,-6173.75
428,2018-09-27 09:15:00,27Sep201825400CE,93.0,-25,pnl: 0,2325.0
429,2018-09-27 09:15:00,27Sep201825400PE,166.8,-25,pnl: 0,4170.0
430,2018-09-27 11:32:00,27Sep201825400CE,30.15,25,stoploss breached pnl: 616.25,-753.75
431,2018-09-27 11:32:00,27Sep201825400PE,205.0,25,stoploss breached pnl: 616.25,-5125.0
432,2018-09-28 09:15:00,04Oct201825100CE,346.05,-25,pnl: 0,8651.25
433,2018-09-28 09:15:00,04Oct201825100PE,164.0,-25,pnl: 0,4100.0
434,2018-09-28 09:34:00,04Oct201825100CE,253.95,25,stoploss breached pnl: -1451.249999999999,-6348.75
435,2018-09-28 09:34:00,04Oct201825100PE,314.15,25,stoploss breached pnl: -1451.249999999999,-7853.749999999999
436,2018-10-01 09:15:00,04Oct201824900CE,290.45,-25,pnl: 0,7261.25
437,2018-10-01 09:15:00,04Oct201824900PE,272.2,-25,pnl: 0,6805.0
438,2018-10-01 14:40:00,04Oct201824900CE,490.45,25,stoploss breached pnl: -177.5,-12261.25
439,2018-10-01 14:40:00,04Oct201824900PE,79.3,25,stoploss breached pnl: -177.5,-1982.5
440,2018-10-03 09:15:00,04Oct201825300CE,141.95,-25,pnl: 0,3548.7499999999995
441,2018-10-03 09:15:00,04Oct201825300PE,208.55,-25,pnl: 0,5213.75
442,2018-10-03 14:45:00,04Oct201825300CE,34.6,25,stoploss breached pnl: 806.2500000000005,-865.0
443,2018-10-03 14:45:00,04Oct201825300PE,283.65,25,stoploss breached pnl: 806.2500000000005,-7091.249999999999
444,2018-10-04 09:15:00,04Oct201824700CE,150.0,-25,pnl: 0,3750.0
445,2018-10-04 09:15:00,04Oct201824700PE,82.5,-25,pnl: 0,2062.5
446,2018-10-04 13:35:00,04Oct201824700CE,16.0,25,stoploss breached pnl: 2312.5,-400.0
447,2018-10-04 13:35:00,04Oct201824700PE,124.0,25,stoploss breached pnl: 2312.5,-3100.0
448,2018-10-05 09:15:00,11Oct201824700CE,384.7,-25,pnl: 0,9617.5
449,2018-10-05 09:15:00,11Oct201824700PE,326.8,-25,pnl: 0,8170.0
450,2018-10-05 15:15:00,11Oct201824700CE,164.9,25,End of Day reached pnl: 2302.5,-4122.5
451,2018-10-05 15:15:00,11Oct201824700PE,454.5,25,End of day reached pnl: 2302.5,-11362.5
452,2018-10-08 09:15:00,11Oct201824500CE,248.0,-25,pnl: 0,6200.0
453,2018-10-08 09:15:00,11Oct201824500PE,328.65,-25,pnl: 0,8216.25
454,2018-10-08 15:15:00,11Oct201824500CE,368.75,25,End of Day reached pnl: 1292.5,-9218.75
455,2018-10-08 15:15:00,11Oct201824500PE,156.2,25,End of day reached pnl: 1292.5,-3904.9999999999995
456,2018-10-09 09:15:00,11Oct201824700CE,216.55,-25,pnl: 0,5413.75
457,2018-10-09 09:15:00,11Oct201824700PE,257.0,-25,pnl: 0,6425.0
458,2018-10-09 15:15:00,11Oct201824700CE,106.4,25,End of Day reached pnl: 602.5,-2660.0
459,2018-10-09 15:15:00,11Oct201824700PE,343.05,25,End of day reached pnl: 602.5,-8576.25
460,2018-10-10 09:15:00,11Oct201824600CE,164.0,-25,pnl: 0,4100.0
461,2018-10-10 09:15:00,11Oct201824600PE,212.8,-25,pnl: 0,5320.0
462,2018-10-10 10:47:00,11Oct201824600CE,349.65,25,stoploss breached pnl: -983.75,-8741.25
463,2018-10-10 10:47:00,11Oct201824600PE,66.5,25,stoploss breached pnl: -983.75,-1662.5
464,2018-10-11 09:15:00,17Oct201824500CE,459.0,-25,pnl: 0,11475.0
465,2018-10-11 09:15:00,17Oct201824500PE,270.0,-25,pnl: 0,6750.0
466,2018-10-11 12:58:00,17Oct201824500CE,579.5,25,stoploss breached pnl: -85.0,-14487.5
467,2018-10-11 12:58:00,17Oct201824500PE,152.9,25,stoploss breached pnl: -85.0,-3822.5
468,2018-10-12 09:15:00,17Oct201825000CE,400.0,-25,pnl: 0,10000.0
469,2018-10-12 09:15:00,17Oct201825000PE,215.85,-25,pnl: 0,5396.25
470,2018-10-12 09:54:00,17Oct201825000CE,529.6,25,stoploss breached pnl: -1811.2499999999995,-13240.0
471,2018-10-12 09:54:00,17Oct201825000PE,158.7,25,stoploss breached pnl: -1811.2499999999995,-3967.4999999999995
472,2018-10-15 09:15:00,17Oct201825400CE,191.6,-25,pnl: 0,4790.0
473,2018-10-15 09:15:00,17Oct201825400PE,354.35,-25,pnl: 0,8858.75
474,2018-10-15 15:15:00,17Oct201825400CE,184.9,25,End of Day reached pnl: 3105.0,-4622.5
475,2018-10-15 15:15:00,17Oct201825400PE,236.85,25,End of day reached pnl: 3105.0,-5921.25
476,2018-10-16 09:15:00,17Oct201825400CE,163.0,-25,pnl: 0,4075.0
477,2018-10-16 09:15:00,17Oct201825400PE,226.55,-25,pnl: 0,5663.75
478,2018-10-16 15:15:00,17Oct201825400CE,270.8,25,End of Day reached pnl: 1455.0,-6770.0
479,2018-10-16 15:15:00,17Oct201825400PE,60.55,25,End of day reached pnl: 1455.0,-1513.75
480,2018-10-17 09:15:00,17Oct201825800CE,120.6,-25,pnl: 0,3015.0
481,2018-10-17 09:15:00,17Oct201825800PE,69.5,-25,pnl: 0,1737.5
482,2018-10-17 10:00:00,17Oct201825800CE,33.45,25,stoploss breached pnl: -82.49999999999955,-836.2500000000001
483,2018-10-17 10:00:00,17Oct201825800PE,159.95,25,stoploss breached pnl: -82.49999999999955,-3998.7499999999995
484,2018-10-19 09:15:00,25Oct201825000CE,294.5,-25,pnl: 0,7362.5
485,2018-10-19 09:15:00,25Oct201825000PE,316.5,-25,pnl: 0,7912.5
486,2018-10-19 15:15:00,25Oct201825000CE,307.0,25,End of Day reached pnl: 1157.5,-7675.0
487,2018-10-19 15:15:00,25Oct201825000PE,257.7,25,End of day reached pnl: 1157.5,-6442.5
488,2018-10-22 09:15:00,25Oct201825500CE,145.55,-25,pnl: 0,3638.7500000000005
489,2018-10-22 09:15:00,25Oct201825500PE,331.05,-25,pnl: 0,8276.25
490,2018-10-22 09:18:00,25Oct201825500CE,138.25,25,stoploss breached pnl: -1543.7499999999995,-3456.25
491,2018-10-22 09:18:00,25Oct201825500PE,400.1,25,stoploss breached pnl: -1543.7499999999995,-10002.5
492,2018-10-23 09:15:00,25Oct201824800CE,271.2,-25,pnl: 0,6780.0
493,2018-10-23 09:15:00,25Oct201824800PE,177.95,-25,pnl: 0,4448.75
494,2018-10-23 09:21:00,25Oct201824800CE,321.75,25,stoploss breached pnl: -1132.5,-8043.75
495,2018-10-23 09:21:00,25Oct201824800PE,172.7,25,stoploss breached pnl: -1132.5,-4317.5
496,2018-10-24 09:15:00,25Oct201825300CE,136.0,-25,pnl: 0,3400.0
497,2018-10-24 09:15:00,25Oct201825300PE,210.0,-25,pnl: 0,5250.0
498,2018-10-24 13:55:00,25Oct201825300CE,56.95,25,stoploss breached pnl: -1062.5,-1423.75
499,2018-10-24 13:55:00,25Oct201825300PE,331.55,25,stoploss breached pnl: -1062.5,-8288.75
500,2018-10-25 09:15:00,25Oct201824800CE,220.05,-25,pnl: 0,5501.25
501,2018-10-25 09:15:00,25Oct201824800PE,62.4,-25,pnl: 0,1560.0
502,2018-10-25 15:15:00,25Oct201824800CE,5.9,25,End of Day reached pnl: 6736.25,-147.5
503,2018-10-25 15:15:00,25Oct201824800PE,7.1,25,End of day reached pnl: 6736.25,-177.5
504,2018-10-26 09:15:00,01Nov201824800CE,255.85,-25,pnl: 0,6396.25
505,2018-10-26 09:15:00,01Nov201824800PE,315.6,-25,pnl: 0,7890.000000000001
506,2018-10-26 15:15:00,01Nov201824800CE,141.2,25,stoploss breached pnl: -1479.9999999999986,-3529.9999999999995
507,2018-10-26 15:15:00,01Nov201824800PE,489.45,25,stoploss breached pnl: -1479.9999999999986,-12236.25
508,2018-10-29 09:15:00,01Nov201824600CE,198.95,-25,pnl: 0,4973.75
509,2018-10-29 09:15:00,01Nov201824600PE,317.85,-25,pnl: 0,7946.250000000001
510,2018-10-29 15:15:00,01Nov201824600CE,463.5,25,End of Day reached pnl: -1164.999999999999,-11587.5
511,2018-10-29 15:15:00,01Nov201824600PE,99.9,25,End of day reached pnl: -1164.999999999999,-2497.5
512,2018-10-30 09:15:00,01Nov201824900CE,219.55,-25,pnl: 0,5488.75
513,2018-10-30 09:15:00,01Nov201824900PE,200.6,-25,pnl: 0,5015.0
514,2018-10-30 15:15:00,01Nov201824900CE,162.15,25,End of Day reached pnl: 1000.0,-4053.75
515,2018-10-30 15:15:00,01Nov201824900PE,218.0,25,End of day reached pnl: 1000.0,-5450.0
516,2018-10-31 09:15:00,01Nov201824800CE,204.75,-25,pnl: 0,5118.75
517,2018-10-31 09:15:00,01Nov201824800PE,166.65,-25,pnl: 0,4166.25
518,2018-10-31 09:52:00,01Nov201824800CE,142.75,25,stoploss breached pnl: -948.7500000000009,-3568.75
519,2018-10-31 09:52:00,01Nov201824800PE,266.6,25,stoploss breached pnl: -948.7500000000009,-6665.000000000001
520,2018-11-01 09:16:00,06Nov201825300CE,225.0,-25,pnl: 0,5625.0
521,2018-11-01 09:16:00,06Nov201825300PE,320.0,-25,pnl: 0,8000.0
522,2018-11-01 15:15:00,06Nov201825300CE,206.0,25,End of Day reached pnl: 3626.25,-5150.0
523,2018-11-01 15:15:00,06Nov201825300PE,193.95,25,End of day reached pnl: 3626.25,-4848.75
524,2018-11-02 09:15:00,06Nov201825500CE,180.4,-25,pnl: 0,4510.0
525,2018-11-02 09:15:00,06Nov201825500PE,204.3,-25,pnl: 0,5107.5
526,2018-11-02 10:18:00,06Nov201825500CE,281.15,25,stoploss breached pnl: -984.9999999999986,-7028.749999999999
527,2018-11-02 10:18:00,06Nov201825500PE,142.95,25,stoploss breached pnl: -984.9999999999986,-3573.7499999999995
528,2018-11-05 09:15:00,06Nov201825700CE,98.4,-25,pnl: 0,2460.0
529,2018-11-05 09:15:00,06Nov201825700PE,213.05,-25,pnl: 0,5326.25
530,2018-11-05 15:15:00,06Nov201825700CE,135.0,25,End of Day reached pnl: 2101.25,-3375.0
531,2018-11-05 15:15:00,06Nov201825700PE,92.4,25,End of day reached pnl: 2101.25,-2310.0
532,2018-11-06 09:15:00,06Nov201825700CE,157.9,-25,pnl: 0,3947.5
533,2018-11-06 09:15:00,06Nov201825700PE,48.0,-25,pnl: 0,1200.0
534,2018-11-06 13:55:00,06Nov201825700CE,15.2,25,stoploss breached pnl: 2543.75,-380.0
535,2018-11-06 13:55:00,06Nov201825700PE,88.95,25,stoploss breached pnl: 2543.75,-2223.75
536,2018-11-09 09:16:00,15Nov201825700CE,184.0,-25,pnl: 0,4600.0
537,2018-11-09 09:16:00,15Nov201825700PE,269.95,-25,pnl: 0,6748.75
538,2018-11-09 15:15:00,15Nov201825700CE,255.25,25,End of Day reached pnl: 740.0,-6381.25
539,2018-11-09 15:15:00,15Nov201825700PE,169.1,25,End of day reached pnl: 740.0,-4227.5
540,2018-11-12 09:16:00,15Nov201825800CE,201.0,-25,pnl: 0,5025.0
541,2018-11-12 09:16:00,15Nov201825800PE,188.0,-25,pnl: 0,4700.0
542,2018-11-12 15:15:00,15Nov201825800CE,81.35,25,End of Day reached pnl: -345.0,-2033.7499999999998
543,2018-11-12 15:15:00,15Nov201825800PE,321.45,25,End of day reached pnl: -345.0,-8036.25
544,2018-11-13 09:16:00,15Nov201825400CE,201.1,-25,pnl: 0,5027.5
545,2018-11-13 09:16:00,15Nov201825400PE,135.0,-25,pnl: 0,3375.0
546,2018-11-13 13:11:00,15Nov201825400CE,286.75,25,stoploss breached pnl: -921.25,-7168.75
547,2018-11-13 13:11:00,15Nov201825400PE,86.2,25,stoploss breached pnl: -921.25,-2155.0
548,2018-11-14 09:16:00,15Nov201826000CE,91.6,-25,pnl: 0,2290.0
549,2018-11-14 09:16:00,15Nov201826000PE,174.9,-25,pnl: 0,4372.5
550,2018-11-14 10:01:00,15Nov201826000CE,62.0,25,stoploss breached pnl: -722.5,-1550.0
551,2018-11-14 10:01:00,15Nov201826000PE,233.4,25,stoploss breached pnl: -722.5,-5835.0
552,2018-11-15 09:16:00,15Nov201825900CE,80.55,-25,pnl: 0,2013.75
553,2018-11-15 09:16:00,15Nov201825900PE,75.6,-25,pnl: 0,1889.9999999999998
554,2018-11-15 12:30:00,15Nov201825900CE,134.9,25,stoploss breached pnl: -1.2500000000002274,-3372.5
555,2018-11-15 12:30:00,15Nov201825900PE,21.3,25,stoploss breached pnl: -1.2500000000002274,-532.5
556,2018-11-16 09:15:00,22Nov201826200CE,209.95,-25,pnl: 0,5248.75
557,2018-11-16 09:15:00,22Nov201826200PE,227.15,-25,pnl: 0,5678.75
558,2018-11-16 15:15:00,22Nov201826200CE,230.4,25,End of Day reached pnl: 132.5,-5760.0
559,2018-11-16 15:15:00,22Nov201826200PE,201.4,25,End of day reached pnl: 132.5,-5035.0
560,2018-11-19 09:15:00,22Nov201826400CE,150.85,-25,pnl: 0,3771.25
561,2018-11-19 09:15:00,22Nov201826400PE,279.6,-25,pnl: 0,6990.000000000001
562,2018-11-19 15:15:00,22Nov201826400CE,160.0,25,End of Day reached pnl: -66.25,-4000.0
563,2018-11-19 15:15:00,22Nov201826400PE,273.1,25,End of day reached pnl: -66.25,-6827.500000000001
564,2018-11-20 09:15:00,22Nov201826200CE,184.9,-25,pnl: 0,4622.5
565,2018-11-20 09:15:00,22Nov201826200PE,195.45,-25,pnl: 0,4886.25
566,2018-11-20 15:15:00,22Nov201826200CE,121.65,25,End of Day reached pnl: 2051.25,-3041.25
567,2018-11-20 15:15:00,22Nov201826200PE,176.65,25,End of day reached pnl: 2051.25,-4416.25
568,2018-11-21 09:15:00,22Nov201826100CE,148.1,-25,pnl: 0,3702.5
569,2018-11-21 09:15:00,22Nov201826100PE,124.1,-25,pnl: 0,3102.5
